"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BIOCON","EQ","16-Nov-2021","        361.75","        361.80","        370.50","        360.30","        368.50","        369.35","        365.67","    6775061","          2477429794.55","      57747","    4460530","         65.84"
"BIOCON","EQ","17-Nov-2021","        369.35","        371.40","        377.60","        367.60","        375.00","        376.40","        373.69","    6964611","          2602612186.70","      75618","    3168793","         45.50"
"BIOCON","EQ","18-Nov-2021","        376.40","        377.40","        377.40","        364.00","        366.00","        366.95","        368.71","    3134730","          1155808049.20","      54797","    1241165","         39.59"
"BIOCON","EQ","22-Nov-2021","        366.95","        366.45","        366.90","        356.15","        357.45","        357.85","        360.72","    2115434","           763073888.65","      34019","     954934","         45.14"
"BIOCON","EQ","23-Nov-2021","        357.85","        356.45","        372.00","        351.40","        366.40","        365.80","        364.22","    3195124","          1163744022.20","      49707","    1010035","         31.61"
"BIOCON","EQ","24-Nov-2021","        365.80","        366.55","        368.55","        358.70","        359.65","        359.80","        363.45","    1154465","           419587972.40","      21835","     396072","         34.31"
"BIOCON","EQ","25-Nov-2021","        359.80","        360.15","        365.00","        356.30","        364.05","        362.50","        360.86","    1290274","           465606446.00","      17752","     475023","         36.82"
"BIOCON","EQ","26-Nov-2021","        362.50","        362.00","        373.60","        358.90","        362.95","        362.80","        367.34","    3526533","          1295437862.45","      93518","     779322","         22.10"
"BIOCON","EQ","29-Nov-2021","        362.80","        362.50","        371.95","        347.60","        364.00","        364.40","        360.82","    2513989","           907108332.00","      69098","     315101","         12.53"
"BIOCON","EQ","30-Nov-2021","        364.40","        364.50","        370.95","        357.55","        358.45","        360.40","        364.39","    4131254","          1505393436.00","      55464","    1919778","         46.47"
"BIOCON","EQ","01-Dec-2021","        360.40","        362.20","        373.90","        358.10","        373.00","        370.70","        364.89","    3496010","          1275646188.90","      52672","    1519033","         43.45"
"BIOCON","EQ","02-Dec-2021","        370.70","        374.90","        378.60","        363.00","        367.00","        367.50","        369.76","    5011584","          1853078607.20","      78060","     769481","         15.35"
"BIOCON","EQ","03-Dec-2021","        367.50","        370.95","        370.95","        365.35","        367.00","        366.85","        367.68","    2610184","           959723115.85","      34526","     444157","         17.02"
"BIOCON","EQ","06-Dec-2021","        366.85","        367.00","        369.50","        358.50","        359.00","        359.75","        363.54","    1309429","           476027099.30","      26850","     485850","         37.10"
"BIOCON","EQ","07-Dec-2021","        359.75","        361.60","        364.80","        357.55","        360.50","        360.20","        361.30","    1585988","           573012262.75","      19088","     511542","         32.25"
"BIOCON","EQ","08-Dec-2021","        360.20","        361.00","        387.90","        360.60","        382.00","        382.80","        378.87","    7931372","          3004959734.15","      90478","    1969643","         24.83"
"BIOCON","EQ","09-Dec-2021","        382.80","        383.00","        386.00","        372.00","        372.90","        372.95","        376.47","    4191269","          1577877675.90","      59200","     747054","         17.82"
"BIOCON","EQ","10-Dec-2021","        372.95","        372.95","        378.00","        370.40","        371.25","        372.20","        373.44","    1732117","           646845457.30","      23974","     273098","         15.77"
"BIOCON","EQ","13-Dec-2021","        372.20","        374.00","        380.50","        370.70","        378.50","        378.50","        375.68","    2794613","          1049867234.95","      34972","     808316","         28.92"
"BIOCON","EQ","14-Dec-2021","        378.50","        376.50","        383.40","        374.20","        377.30","        378.15","        378.92","    2419263","           916713824.40","      37722","     400783","         16.57"
"BIOCON","EQ","15-Dec-2021","        378.15","        379.30","        381.15","        373.50","        374.65","        375.40","        376.23","    1909185","           718300114.70","      40694","     389028","         20.38"
"BIOCON","EQ","16-Dec-2021","        375.40","        376.20","        377.55","        361.65","        363.50","        363.15","        365.80","    2537038","           928059752.45","      33657","     562442","         22.17"
"BIOCON","EQ","17-Dec-2021","        363.15","        365.40","        367.25","        349.40","        354.70","        353.25","        355.78","    2108444","           750149855.20","      25881","     876167","         41.56"
"BIOCON","EQ","20-Dec-2021","        353.25","        351.00","        354.05","        343.05","        350.90","        350.80","        349.70","    1946996","           680868051.00","      27282","     339614","         17.44"
"BIOCON","EQ","21-Dec-2021","        350.80","        352.00","        357.65","        349.15","        351.00","        350.75","        353.25","    1339312","           473114980.65","      19343","     365967","         27.32"
"BIOCON","EQ","22-Dec-2021","        350.75","        353.00","        365.90","        349.85","        360.80","        360.10","        358.34","    3069556","          1099933535.90","      30194","    1055408","         34.38"
"BIOCON","EQ","23-Dec-2021","        360.10","        360.80","        376.25","        360.05","        375.90","        374.35","        371.06","    6612121","          2453493388.10","      71451","    1198349","         18.12"
"BIOCON","EQ","24-Dec-2021","        374.35","        363.00","        366.00","        352.50","        354.55","        354.45","        358.55","    7151655","          2564215598.25","      85280","     946779","         13.24"
"BIOCON","EQ","27-Dec-2021","        354.45","        355.00","        357.85","        351.50","        355.80","        356.45","        354.89","    2537639","           900586448.85","      30320","     458094","         18.05"
"BIOCON","EQ","28-Dec-2021","        356.45","        359.00","        360.40","        355.05","        356.80","        355.95","        357.58","    2072197","           740983292.65","      22258","     266591","         12.87"
"BIOCON","EQ","29-Dec-2021","        355.95","        355.00","        362.35","        353.80","        361.40","        361.65","        359.91","    1961291","           705893552.00","      23876","     363466","         18.53"
"BIOCON","EQ","30-Dec-2021","        361.65","        360.50","        367.55","        359.00","        360.80","        361.40","        363.33","    3285675","          1193791599.90","      41884","     498238","         15.16"
"BIOCON","EQ","31-Dec-2021","        361.40","        363.95","        367.00","        361.60","        363.90","        364.65","        364.58","    1788993","           652236713.25","      21898","     518259","         28.97"
"BIOCON","EQ","03-Jan-2022","        364.65","        364.65","        367.50","        362.15","        363.25","        362.75","        363.90","     868445","           316023670.65","      13352","     220062","         25.34"
"BIOCON","EQ","04-Jan-2022","        362.75","        365.00","        369.60","        358.55","        364.10","        364.40","        363.28","    3115452","          1131796444.35","      28596","    1474941","         47.34"
"BIOCON","EQ","05-Jan-2022","        364.40","        366.00","        367.90","        361.75","        363.00","        363.35","        364.62","    1049204","           382558769.10","      15967","     329124","         31.37"
"BIOCON","EQ","06-Jan-2022","        363.35","        361.00","        364.40","        359.45","        360.00","        360.35","        361.36","     967933","           349769719.95","      14285","     386190","         39.90"
"BIOCON","EQ","07-Jan-2022","        360.35","        360.00","        362.65","        356.70","        358.15","        358.50","        359.51","    1182457","           425106581.65","      17138","     350649","         29.65"
"BIOCON","EQ","10-Jan-2022","        358.50","        356.80","        359.25","        353.55","        358.30","        358.15","        356.60","    1843562","           657418738.85","      25858","     598506","         32.46"
"BIOCON","EQ","11-Jan-2022","        358.15","        358.15","        362.70","        357.05","        358.50","        358.65","        360.28","    1019918","           367454456.50","      20886","     391094","         38.35"
"BIOCON","EQ","12-Jan-2022","        358.65","        359.15","        366.00","        356.55","        364.40","        364.85","        361.67","    1738270","           628674609.10","      28733","     411163","         23.65"
"BIOCON","EQ","13-Jan-2022","        364.85","        365.00","        374.20","        358.60","        372.50","        370.25","        366.92","    2924164","          1072933766.40","      40289","     680910","         23.29"
"BIOCON","EQ","14-Jan-2022","        370.25","        370.25","        374.35","        356.30","        357.25","        357.70","        363.25","    4700387","          1707418891.75","      60684","    1399157","         29.77"
"BIOCON","EQ","17-Jan-2022","        357.70","        361.00","        361.00","        353.50","        356.80","        357.10","        356.38","    1571893","           560186201.50","      22273","     439778","         27.98"
"BIOCON","EQ","18-Jan-2022","        357.10","        358.00","        359.50","        347.00","        349.30","        348.70","        353.11","    1631061","           575936303.60","      29505","     545084","         33.42"
"BIOCON","EQ","19-Jan-2022","        348.70","        353.30","        369.50","        353.30","        366.10","        367.35","        364.16","    8460578","          3080984723.30","     102326","    1526133","         18.04"
"BIOCON","EQ","20-Jan-2022","        367.35","        366.00","        367.90","        361.50","        364.35","        364.20","        364.53","    1513144","           551585790.30","      19644","     332009","         21.94"
"BIOCON","EQ","21-Jan-2022","        364.20","        364.00","        382.50","        356.00","        376.45","        377.10","        374.63","    9950400","          3727679792.50","     120990","    2178607","         21.89"
"BIOCON","EQ","24-Jan-2022","        377.10","        377.10","        379.85","        367.90","        372.10","        372.80","        373.70","    4407054","          1646925156.40","      52540","     715981","         20.54"
"BIOCON","EQ","25-Jan-2022","        372.80","        370.00","        377.30","        365.80","        373.50","        374.30","        373.39","    3877973","          1447981761.90","      44452","     795677","         20.52"
"BIOCON","EQ","27-Jan-2022","        374.30","        372.45","        374.15","        357.00","        358.40","        359.40","        362.37","    2404382","           871277629.40","      38834","     854460","         35.54"
"BIOCON","EQ","28-Jan-2022","        359.40","        361.40","        369.40","        358.30","        362.90","        364.10","        365.08","    2352469","           858838888.10","      27428","     971347","         41.29"
"BIOCON","EQ","31-Jan-2022","        364.10","        365.75","        377.40","        363.55","        367.35","        367.10","        370.59","    2706629","          1003039332.20","      40971","     814786","         30.10"
"BIOCON","EQ","01-Feb-2022","        367.10","        369.10","        376.90","        366.15","        376.50","        376.15","        372.84","    1563744","           583023056.90","      21441","     560164","         35.82"
"BIOCON","EQ","02-Feb-2022","        376.15","        379.00","        389.90","        378.15","        386.50","        387.25","        386.59","    4529790","          1751153235.35","      66511","    1174295","         25.92"
"BIOCON","EQ","03-Feb-2022","        387.25","        388.00","        394.35","        384.70","        390.25","        392.70","        390.74","    4692928","          1833709739.50","      63448","    1936683","         41.27"
"BIOCON","EQ","04-Feb-2022","        392.70","        393.80","        395.70","        389.65","        391.10","        391.65","        392.72","    2637508","          1035814148.10","      38038","    1206178","         45.73"
"BIOCON","EQ","07-Feb-2022","        391.65","        390.50","        404.50","        390.25","        398.45","        399.30","        399.76","    6057343","          2421458720.60","     100358","    2322633","         38.34"
"BIOCON","EQ","08-Feb-2022","        399.30","        403.90","        410.70","        399.70","        403.15","        404.60","        406.65","    7761396","          3156190543.15","     105556","    1989944","         25.64"
"BIOCON","EQ","09-Feb-2022","        404.60","        404.60","        409.20","        401.50","        406.10","        407.25","        406.78","    2428075","           987700815.50","      34272","     783267","         32.26"
"BIOCON","EQ","10-Feb-2022","        407.25","        406.10","        408.00","        401.25","        402.95","        403.70","        404.34","    1556043","           629164277.95","      32679","     688374","         44.24"
"BIOCON","EQ","11-Feb-2022","        403.70","        400.00","        404.60","        394.70","        403.95","        402.90","        400.05","    2008633","           803544446.20","      45035","     566299","         28.19"
"BIOCON","EQ","14-Feb-2022","        402.90","        395.00","        402.75","        392.00","        392.80","        393.55","        397.49","    1638123","           651145623.25","      26322","     530977","         32.41"
"BIOCON","EQ","15-Feb-2022","        393.55","        393.55","        404.85","        392.60","        403.00","        403.90","        399.48","    1702145","           679973042.70","      30049","     527684","         31.00"
"BIOCON","EQ","16-Feb-2022","        403.90","        404.00","        406.85","        400.25","        401.00","        401.85","        403.61","    1075794","           434197932.00","      18899","     308268","         28.65"
"BIOCON","EQ","17-Feb-2022","        401.85","        403.00","        405.75","        393.30","        395.85","        395.70","        398.79","    1131202","           451110248.70","      13817","     198802","         17.57"
"BIOCON","EQ","18-Feb-2022","        395.70","        394.95","        397.20","        387.65","        391.75","        392.70","        392.38","    1428851","           560654841.10","      23929","     254063","         17.78"
