"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TORNTPHARM","EQ","19-Feb-2021","       2521.20","       2501.00","       2531.95","       2458.90","       2494.95","       2497.00","       2497.33","     337660","           843247158.90","      17574","      97099","         28.76"
"TORNTPHARM","EQ","22-Feb-2021","       2497.00","       2501.00","       2501.65","       2428.00","       2430.00","       2451.80","       2474.38","     310866","           769199450.95","      13603","     155880","         50.14"
"TORNTPHARM","EQ","23-Feb-2021","       2451.80","       2451.00","       2465.00","       2420.20","       2422.00","       2425.40","       2438.10","     337498","           822853163.85","      18911","     157570","         46.69"
"TORNTPHARM","EQ","24-Feb-2021","       2425.40","       2430.00","       2488.00","       2425.00","       2470.00","       2477.80","       2447.67","     156074","           382017266.50","      11515","      67244","         43.08"
"TORNTPHARM","EQ","25-Feb-2021","       2477.80","       2490.00","       2523.00","       2461.50","       2463.00","       2467.50","       2485.98","     385483","           958304943.40","      24624","     200238","         51.94"
"TORNTPHARM","EQ","26-Feb-2021","       2467.50","       2430.00","       2489.15","       2401.40","       2417.00","       2428.20","       2442.45","     429637","          1049367731.50","      28562","     181270","         42.19"
"TORNTPHARM","EQ","01-Mar-2021","       2428.20","       2406.80","       2450.00","       2400.00","       2430.50","       2439.70","       2424.92","     375900","           911527961.15","      25372","     196289","         52.22"
"TORNTPHARM","EQ","02-Mar-2021","       2439.70","       2450.00","       2488.70","       2421.05","       2467.05","       2470.15","       2444.62","     454781","          1111765080.95","      37468","     277696","         61.06"
"TORNTPHARM","EQ","03-Mar-2021","       2470.15","       2485.00","       2504.95","       2454.50","       2495.00","       2497.35","       2474.19","     401553","           993516893.80","      13614","     178957","         44.57"
"TORNTPHARM","EQ","04-Mar-2021","       2497.35","       2495.00","       2513.90","       2468.05","       2501.85","       2496.40","       2494.69","     234847","           585870069.90","      17333","      86806","         36.96"
"TORNTPHARM","EQ","05-Mar-2021","       2496.40","       2496.00","       2515.00","       2455.20","       2471.00","       2481.70","       2485.04","     192234","           477710042.70","      14563","      71405","         37.14"
"TORNTPHARM","EQ","08-Mar-2021","       2481.70","       2481.70","       2504.75","       2456.90","       2475.00","       2480.10","       2480.52","     125322","           310863502.00","       7239","      40544","         32.35"
"TORNTPHARM","EQ","09-Mar-2021","       2480.10","       2488.25","       2493.20","       2433.05","       2443.00","       2441.90","       2448.49","     217369","           532225648.95","      13515","     122497","         56.35"
