"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SUNPHARMA","EQ","19-Feb-2021","        616.05","        615.90","        622.30","        601.20","        608.00","        607.30","        613.50","    7301975","          4479763718.75","     104227","    1564395","         21.42"
"SUNPHARMA","EQ","22-Feb-2021","        607.30","        608.00","        610.85","        590.40","        591.50","        595.30","        602.79","    5330343","          3213067747.50","     103930","    1263353","         23.70"
"SUNPHARMA","EQ","23-Feb-2021","        595.30","        595.00","        608.35","        592.00","        603.95","        604.05","        603.20","    7564187","          4562727889.25","     133379","    2475901","         32.73"
"SUNPHARMA","EQ","24-Feb-2021","        604.05","        607.10","        609.35","        595.85","        600.40","        601.45","        602.88","    3296243","          1987223170.30","      68030","    1081998","         32.83"
"SUNPHARMA","EQ","25-Feb-2021","        601.45","        606.40","        618.90","        602.70","        611.15","        609.55","        613.67","    6261754","          3842675523.95","     115363","    2519201","         40.23"
"SUNPHARMA","EQ","26-Feb-2021","        609.55","        604.95","        621.35","        590.00","        595.45","        594.60","        608.62","   15404415","          9375387497.60","     228435","    5061737","         32.86"
"SUNPHARMA","EQ","01-Mar-2021","        594.60","        600.00","        610.80","        597.05","        606.00","        604.45","        602.93","    5274758","          3180312580.10","      93184","    1259108","         23.87"
"SUNPHARMA","EQ","02-Mar-2021","        604.45","        609.00","        616.35","        604.50","        614.30","        614.20","        610.54","    4776776","          2916418360.05","      84381","    1135821","         23.78"
"SUNPHARMA","EQ","03-Mar-2021","        614.20","        616.50","        625.40","        612.25","        624.50","        624.35","        620.06","    6626297","          4108703932.80","     100125","    2620619","         39.55"
"SUNPHARMA","EQ","04-Mar-2021","        624.35","        622.00","        636.75","        616.00","        618.45","        618.95","        626.37","   11530735","          7222511383.30","     145160","    2746613","         23.82"
"SUNPHARMA","EQ","05-Mar-2021","        618.95","        619.45","        619.45","        606.90","        611.00","        611.20","        613.05","    6127488","          3756438616.70","     110170","    2347589","         38.31"
"SUNPHARMA","EQ","08-Mar-2021","        611.20","        611.50","        621.90","        611.30","        614.35","        614.80","        616.64","    4554461","          2808484810.05","      76021","    1803224","         39.59"
"SUNPHARMA","EQ","09-Mar-2021","        614.80","        618.00","        620.90","        607.50","        612.00","        612.60","        613.75","    4035628","          2476863214.05","      81054","    1794894","         44.48"
"SUNPHARMA","EQ","10-Mar-2021","        612.60","        618.00","        627.90","        615.35","        624.35","        626.00","        622.07","    5825924","          3624108916.35","      97528","    2390166","         41.03"
"SUNPHARMA","EQ","12-Mar-2021","        626.00","        628.00","        629.15","        611.50","        612.30","        613.60","        619.80","    4264170","          2642944356.45","      74203","    1385071","         32.48"
"SUNPHARMA","EQ","15-Mar-2021","        613.60","        614.00","        614.00","        596.50","        605.50","        605.50","        603.59","    4030875","          2432985364.80","      80292","    1076102","         26.70"
"SUNPHARMA","EQ","16-Mar-2021","        605.50","        606.00","        609.95","        599.25","        601.80","        602.30","        603.29","    4189930","          2527751779.40","      83873","    1660602","         39.63"
"SUNPHARMA","EQ","17-Mar-2021","        602.30","        604.00","        604.00","        582.00","        582.25","        584.75","        589.93","    7667561","          4523302175.65","     164383","    3873171","         50.51"
"SUNPHARMA","EQ","18-Mar-2021","        584.75","        587.40","        591.55","        572.00","        575.70","        574.55","        580.07","    5537584","          3212169926.15","      96891","    1922039","         34.71"
