"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NATCOPHARM","EQ","02-Mar-2020","        601.65","        596.10","        610.75","        595.25","        608.75","        602.85","        602.40","     117367","            70702429.50","       6481","      72512","         61.78"
"NATCOPHARM","EQ","03-Mar-2020","        602.85","        609.90","        625.00","        598.05","        624.00","        618.50","        608.97","     110403","            67232659.60","       4659","      50119","         45.40"
"NATCOPHARM","EQ","04-Mar-2020","        618.50","        608.05","        633.15","        605.20","        617.50","        616.45","        619.95","     145278","            90064596.00","      12741","      61920","         42.62"
"NATCOPHARM","EQ","05-Mar-2020","        616.45","        612.10","        624.00","        606.15","        610.00","        609.30","        615.30","      79253","            48764492.10","       5707","      51642","         65.16"
"NATCOPHARM","EQ","06-Mar-2020","        609.30","        598.00","        605.00","        571.30","        602.75","        601.70","        593.69","     132382","            78593259.05","      13759","      75454","         57.00"
"NATCOPHARM","EQ","09-Mar-2020","        601.70","        599.00","        607.05","        555.00","        556.00","        572.00","        587.54","     225042","           132222261.70","      13450","     144791","         64.34"
"NATCOPHARM","EQ","11-Mar-2020","        572.00","        568.70","        595.00","        560.90","        590.00","        588.20","        578.75","     193977","           112264468.65","       7402","     123053","         63.44"
"NATCOPHARM","EQ","12-Mar-2020","        588.20","        555.00","        576.70","        538.00","        545.00","        547.90","        550.66","     453865","           249924197.75","      15707","     369306","         81.37"
"NATCOPHARM","EQ","13-Mar-2020","        547.90","        475.00","        580.00","        450.00","        565.00","        562.00","        535.40","     260064","           139238706.40","      13146","     171240","         65.85"
"NATCOPHARM","EQ","16-Mar-2020","        562.00","        559.90","        570.80","        531.05","        567.00","        560.80","        560.67","     224543","           125894356.95","      12830","     158140","         70.43"
"NATCOPHARM","EQ","17-Mar-2020","        560.80","        565.00","        568.80","        514.05","        549.85","        544.15","        542.74","     199447","           108248350.50","      10732","      87437","         43.84"
"NATCOPHARM","EQ","18-Mar-2020","        544.15","        544.15","        554.00","        510.00","        519.15","        519.15","        524.49","     165925","            87025924.05","      11042","     105676","         63.69"
"NATCOPHARM","EQ","19-Mar-2020","        519.15","        480.00","        514.90","        465.00","        505.00","        505.45","        487.62","     188848","            92086663.50","       9318","      92891","         49.19"
"NATCOPHARM","EQ","20-Mar-2020","        505.45","        510.10","        554.30","        510.10","        530.30","        534.00","        538.76","     206904","           111471247.25","      10080","     107255","         51.84"
"NATCOPHARM","EQ","23-Mar-2020","        534.00","        509.00","        520.00","        432.00","        480.00","        473.80","        476.87","     165915","            79119237.95","       5795","     116583","         70.27"
"NATCOPHARM","EQ","24-Mar-2020","        473.80","        490.00","        500.00","        458.50","        465.00","        471.25","        472.42","     187309","            88488139.55","      34622","     131289","         70.09"
"NATCOPHARM","EQ","25-Mar-2020","        471.25","        472.00","        490.00","        402.55","        458.35","        465.75","        465.82","     153544","            71524533.80","       9865","     103800","         67.60"
"NATCOPHARM","EQ","26-Mar-2020","        465.75","        469.90","        498.00","        462.40","        488.50","        477.05","        481.65","     145683","            70167772.85","      12516","      81797","         56.15"
"NATCOPHARM","EQ","27-Mar-2020","        477.05","        472.05","        508.90","        472.05","        501.00","        496.35","        497.39","     128869","            64097856.20","      13721","      77902","         60.45"
"NATCOPHARM","EQ","30-Mar-2020","        496.35","        489.00","        510.00","        473.45","        502.00","        494.80","        489.67","     120646","            59077212.55","       8558","      73475","         60.90"
"NATCOPHARM","EQ","31-Mar-2020","        494.80","        527.00","        527.00","        490.15","        512.00","        505.55","        500.15","     101022","            50526451.45","       8332","      48406","         47.92"
