"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"LUPIN","EQ","02-Mar-2020","        640.00","        645.00","        652.30","        620.50","        628.25","        629.80","        644.89","    2408228","          1553032878.10","      36379","    1497956","         62.20"
"LUPIN","EQ","03-Mar-2020","        629.80","        637.00","        660.55","        635.30","        650.00","        649.60","        648.91","    2135990","          1386054713.45","      41813","     809917","         37.92"
"LUPIN","EQ","04-Mar-2020","        649.60","        653.20","        667.25","        643.30","        663.60","        664.40","        660.67","    2723269","          1799180434.00","      64696","    1212434","         44.52"
"LUPIN","EQ","05-Mar-2020","        664.40","        668.00","        686.65","        666.00","        677.95","        676.55","        677.57","    2089837","          1416007789.80","      33433","     677378","         32.41"
"LUPIN","EQ","06-Mar-2020","        676.55","        665.00","        673.80","        657.20","        663.30","        663.50","        666.51","    3466958","          2310745969.30","      25272","    2552510","         73.62"
"LUPIN","EQ","09-Mar-2020","        663.50","        645.00","        664.55","        643.50","        651.00","        651.15","        652.69","    1461377","           953824714.05","      35434","     671377","         45.94"
"LUPIN","EQ","11-Mar-2020","        651.15","        652.10","        659.60","        635.45","        640.20","        638.80","        649.25","    1987343","          1290281066.80","      42979","    1083740","         54.53"
"LUPIN","EQ","12-Mar-2020","        638.80","        629.00","        629.00","        583.65","        597.00","        593.80","        608.90","    4991404","          3039284171.30","      65782","    3689241","         73.91"
"LUPIN","EQ","13-Mar-2020","        593.80","        550.00","        615.95","        504.75","        612.95","        605.85","        586.85","    1820679","          1068471123.30","      55633","     684641","         37.60"
"LUPIN","EQ","16-Mar-2020","        605.85","        595.85","        632.85","        576.00","        600.00","        599.00","        608.99","    2477918","          1509030166.55","      56180","    1092120","         44.07"
"LUPIN","EQ","17-Mar-2020","        599.00","        605.25","        646.25","        596.35","        619.15","        616.10","        624.62","    2067474","          1291379094.65","      55499","     694082","         33.57"
"LUPIN","EQ","18-Mar-2020","        616.10","        626.00","        637.35","        605.70","        622.00","        612.90","        618.96","    2352298","          1455969384.75","     110574","     998704","         42.46"
"LUPIN","EQ","19-Mar-2020","        612.90","        594.50","        654.00","        578.05","        637.50","        635.00","        618.07","    2680525","          1656764529.15","      85150","     940755","         35.10"
"LUPIN","EQ","20-Mar-2020","        635.00","        640.70","        665.10","        631.25","        644.70","        641.95","        648.12","    2708797","          1755614348.35","      79341","     787789","         29.08"
"LUPIN","EQ","23-Mar-2020","        641.95","        610.00","        631.95","        586.10","        601.25","        592.15","        607.83","    1677212","          1019458653.65","      72445","     765094","         45.62"
"LUPIN","EQ","24-Mar-2020","        592.15","        586.25","        628.00","        585.55","        589.50","        592.20","        604.14","    1545463","           933672598.35","      71808","     587346","         38.00"
"LUPIN","EQ","25-Mar-2020","        592.20","        581.00","        599.25","        558.10","        562.25","        566.50","        576.44","    3016516","          1738827982.50","     109025","    1514155","         50.20"
"LUPIN","EQ","26-Mar-2020","        566.50","        566.50","        569.10","        542.40","        555.00","        558.65","        556.92","    3907931","          2176413849.90","     127724","    1973781","         50.51"
"LUPIN","EQ","27-Mar-2020","        558.65","        565.05","        591.60","        542.35","        553.00","        548.10","        564.67","    4900023","          2766896793.15","      96752","    2872611","         58.62"
"LUPIN","EQ","30-Mar-2020","        548.10","        551.50","        573.50","        535.25","        562.70","        560.60","        560.34","    2777231","          1556194308.35","      78470","    1033062","         37.20"
"LUPIN","EQ","31-Mar-2020","        560.60","        573.00","        594.40","        568.25","        589.85","        589.65","        581.94","    3151209","          1833799182.60","      71586","    1448967","         45.98"
"LUPIN","EQ","01-Apr-2020","        589.65","        589.85","        590.80","        575.45","        580.60","        579.05","        581.56","    1298954","           755417918.35","      62596","     568262","         43.75"
"LUPIN","EQ","03-Apr-2020","        579.05","        582.45","        665.90","        578.00","        662.00","        655.85","        633.20","    6492876","          4111300581.10","     146154","    1089812","         16.78"
"LUPIN","EQ","07-Apr-2020","        655.85","        690.00","        738.65","        670.25","        699.00","        700.05","        702.45","    8165523","          5735903208.30","     191706","    1515136","         18.56"
"LUPIN","EQ","08-Apr-2020","        700.05","        701.00","        734.45","        698.55","        710.60","        705.60","        714.84","    6927854","          4952279150.30","     178529","    2400286","         34.65"
"LUPIN","EQ","09-Apr-2020","        705.60","        733.40","        798.00","        733.40","        790.00","        790.15","        770.93","   13732508","         10586781782.10","     262373","    2880503","         20.98"
"LUPIN","EQ","13-Apr-2020","        790.15","        804.00","        848.80","        799.00","        825.00","        826.05","        828.94","   10064806","          8343169004.75","     232357","    1937807","         19.25"
"LUPIN","EQ","15-Apr-2020","        826.05","        847.95","        854.00","        791.35","        815.00","        810.40","        832.37","    7000858","          5827324752.20","     166209","    1730265","         24.72"
