"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CADILAHC","EQ","19-Feb-2021","        467.65","        466.30","        466.30","        447.05","        451.60","        452.40","        456.81","    3283243","          1499810528.35","      41032","     984966","         30.00"
"CADILAHC","EQ","22-Feb-2021","        452.40","        450.00","        451.00","        431.25","        433.55","        434.45","        441.17","    2515498","          1109759603.65","      41983","     812119","         32.28"
"CADILAHC","EQ","23-Feb-2021","        434.45","        438.80","        438.80","        421.00","        429.90","        430.50","        428.52","    3853845","          1651458288.45","      56929","    1251032","         32.46"
"CADILAHC","EQ","24-Feb-2021","        430.50","        430.50","        437.35","        427.65","        432.60","        433.45","        433.27","    1688256","           731467190.50","      25641","     584301","         34.61"
"CADILAHC","EQ","25-Feb-2021","        433.45","        441.00","        444.40","        436.15","        438.00","        438.05","        440.06","    3141003","          1382238008.90","      44362","     771783","         24.57"
"CADILAHC","EQ","26-Feb-2021","        438.05","        434.20","        443.80","        430.10","        434.00","        435.20","        438.53","    3239469","          1420596899.65","      40391","     617253","         19.05"
"CADILAHC","EQ","01-Mar-2021","        435.20","        437.00","        438.40","        430.40","        435.00","        435.30","        434.27","    2015942","           875462821.50","      31510","     542019","         26.89"
"CADILAHC","EQ","02-Mar-2021","        435.30","        437.35","        442.50","        434.90","        441.30","        441.20","        439.14","    1306991","           573958175.25","      18454","     353505","         27.05"
"CADILAHC","EQ","03-Mar-2021","        441.20","        441.50","        447.55","        439.20","        445.40","        445.60","        444.56","    1871926","           832183493.30","      22746","     354582","         18.94"
"CADILAHC","EQ","04-Mar-2021","        445.60","        442.00","        453.50","        440.80","        450.10","        449.05","        448.71","    2657329","          1192365611.50","      34165","     920422","         34.64"
"CADILAHC","EQ","05-Mar-2021","        449.05","        450.95","        452.00","        440.25","        442.60","        442.25","        445.78","    1925235","           858227785.50","      23719","     573118","         29.77"
"CADILAHC","EQ","08-Mar-2021","        442.25","        443.00","        451.50","        442.00","        446.65","        446.20","        447.62","    1596275","           714530120.35","      25905","     363358","         22.76"
"CADILAHC","EQ","09-Mar-2021","        446.20","        453.00","        453.20","        441.55","        443.00","        443.55","        445.92","    1955646","           872056389.60","      30342","     396243","         20.26"
"CADILAHC","EQ","10-Mar-2021","        443.55","        445.00","        449.90","        443.40","        448.05","        448.40","        446.98","    1153308","           515508594.65","      17909","     297570","         25.80"
"CADILAHC","EQ","12-Mar-2021","        448.40","        448.00","        450.95","        441.55","        441.95","        442.50","        445.73","    1488897","           663641362.70","      22273","     525834","         35.32"
"CADILAHC","EQ","15-Mar-2021","        442.50","        442.00","        442.50","        430.60","        440.95","        439.95","        436.48","    1485949","           648592503.65","      22009","     213096","         14.34"
"CADILAHC","EQ","16-Mar-2021","        439.95","        440.75","        442.85","        434.80","        438.85","        439.95","        439.00","    1230143","           540033903.60","      19166","     403582","         32.81"
"CADILAHC","EQ","17-Mar-2021","        439.95","        438.85","        442.95","        426.80","        427.00","        429.15","        433.28","    1359127","           588877506.50","      16532","     410367","         30.19"
"CADILAHC","EQ","18-Mar-2021","        429.15","        430.80","        433.00","        418.00","        421.00","        419.75","        424.74","    1719710","           730432967.90","      29067","     524351","         30.49"
