"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"AUROPHARMA","EQ","02-Mar-2020","        505.50","        512.50","        519.45","        490.00","        494.60","        494.65","        510.52","    2594821","          1324717111.65","      46123","     453334","         17.47"
"AUROPHARMA","EQ","03-Mar-2020","        494.65","        498.65","        515.40","        498.25","        512.00","        511.30","        506.53","    3012316","          1525835177.40","      48668","     460055","         15.27"
"AUROPHARMA","EQ","04-Mar-2020","        511.30","        515.90","        529.20","        506.40","        521.95","        520.90","        518.55","    5585674","          2896441976.70","      75585","     538485","          9.64"
"AUROPHARMA","EQ","05-Mar-2020","        520.90","        526.80","        534.30","        521.35","        529.00","        526.90","        527.25","    2952730","          1556838011.15","      39899","     475346","         16.10"
"AUROPHARMA","EQ","06-Mar-2020","        526.90","        502.00","        518.50","        502.00","        509.20","        510.30","        513.37","    2163964","          1110907435.40","      34806","     362000","         16.73"
"AUROPHARMA","EQ","09-Mar-2020","        510.30","        503.00","        506.00","        465.60","        470.10","        471.30","        484.96","    3808723","          1847088112.90","      61823","     892607","         23.44"
"AUROPHARMA","EQ","11-Mar-2020","        471.30","        459.50","        475.00","        444.25","        446.00","        450.15","        455.19","    5215927","          2374219998.50","      92796","    1156534","         22.17"
"AUROPHARMA","EQ","12-Mar-2020","        450.15","        439.80","        439.80","        371.00","        375.00","        374.50","        394.11","    6593813","          2598659500.85","      96113","    1951419","         29.59"
"AUROPHARMA","EQ","13-Mar-2020","        374.50","        340.10","        448.70","        340.00","        415.75","        415.20","        410.71","    7720464","          3170869012.25","     150689","    2518725","         32.62"
"AUROPHARMA","EQ","16-Mar-2020","        415.20","        400.00","        441.00","        399.50","        406.00","        404.90","        418.95","    6253950","          2620103199.10","      94301","    1412100","         22.58"
"AUROPHARMA","EQ","17-Mar-2020","        404.90","        414.60","        444.90","        406.00","        420.00","        413.20","        430.91","    6542336","          2819163010.90","      96248","    1142966","         17.47"
"AUROPHARMA","EQ","18-Mar-2020","        413.20","        425.00","        435.00","        351.25","        356.00","        363.65","        398.08","    9643401","          3838881458.55","     115259","    2603450","         27.00"
"AUROPHARMA","EQ","19-Mar-2020","        363.65","        360.00","        362.95","        341.40","        345.80","        346.00","        354.05","    6339469","          2244501166.60","      85958","    1998390","         31.52"
"AUROPHARMA","EQ","20-Mar-2020","        346.00","        364.00","        372.20","        341.00","        350.10","        346.70","        353.64","    8510015","          3009456646.95","      97669","    3471422","         40.79"
