"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BIOCON","EQ","02-Mar-2020","        286.90","        290.10","        296.00","        278.15","        285.20","        282.65","        289.78","    4391067","          1272422675.00","      37873","    1824175","         41.54"
"BIOCON","EQ","03-Mar-2020","        282.65","        286.00","        307.00","        285.30","        304.30","        304.00","        298.43","    5949680","          1775570308.85","      50116","    1149970","         19.33"
"BIOCON","EQ","04-Mar-2020","        304.00","        305.85","        307.00","        297.40","        303.80","        303.90","        303.08","    4471521","          1355213080.25","      43865","     678502","         15.17"
"BIOCON","EQ","05-Mar-2020","        303.90","        304.00","        314.00","        304.00","        312.05","        312.95","        310.53","    4949625","          1537026509.80","      47422","     960764","         19.41"
"BIOCON","EQ","06-Mar-2020","        312.95","        305.50","        312.40","        302.60","        308.05","        310.05","        309.20","    3440903","          1063942146.15","      44427","     754954","         21.94"
"BIOCON","EQ","09-Mar-2020","        310.05","        305.05","        309.25","        298.50","        299.90","        301.00","        302.63","    3585552","          1085078927.40","      54613","    1215391","         33.90"
"BIOCON","EQ","11-Mar-2020","        301.00","        303.00","        312.50","        293.00","        296.00","        296.70","        300.69","    6484434","          1949783977.10","      94086","    1524349","         23.51"
"BIOCON","EQ","12-Mar-2020","        296.70","        294.70","        294.70","        267.25","        275.00","        274.55","        276.88","    7953481","          2202121278.35","      94128","    2251602","         28.31"
"BIOCON","EQ","13-Mar-2020","        274.55","        247.25","        293.65","        238.90","        286.05","        288.00","        277.89","    7126715","          1980412220.35","      68325","    2472963","         34.70"
"BIOCON","EQ","16-Mar-2020","        288.00","        270.00","        287.65","        266.35","        268.00","        268.20","        277.97","    4445377","          1235698914.50","      79976","    1734370","         39.02"
"BIOCON","EQ","17-Mar-2020","        268.20","        270.00","        275.25","        261.00","        264.10","        263.25","        267.81","    5279973","          1414029731.50","      63667","    2476960","         46.91"
"BIOCON","EQ","18-Mar-2020","        263.25","        270.00","        270.00","        249.25","        253.35","        252.40","        258.45","    5294940","          1368498167.35","      67289","    1970909","         37.22"
"BIOCON","EQ","19-Mar-2020","        252.40","        240.30","        264.95","        235.55","        252.45","        252.90","        255.43","    5393068","          1377539532.95","      50773","    1864092","         34.56"
"BIOCON","EQ","20-Mar-2020","        252.90","        258.20","        276.95","        253.50","        275.15","        274.50","        265.74","    5172536","          1374525029.15","      78691","    1659239","         32.08"
"BIOCON","EQ","23-Mar-2020","        274.50","        254.00","        269.70","        250.00","        255.00","        255.60","        257.30","    2795102","           719180989.15","      47312","    1279471","         45.78"
"BIOCON","EQ","24-Mar-2020","        255.60","        257.00","        274.15","        254.05","        270.85","        271.00","        267.82","    3196619","           856113476.15","      76593","    1183746","         37.03"
"BIOCON","EQ","25-Mar-2020","        271.00","        267.95","        286.00","        265.05","        271.55","        271.65","        277.40","    4207895","          1167264487.90","      90721","    1158509","         27.53"
"BIOCON","EQ","26-Mar-2020","        271.65","        274.80","        284.65","        270.60","        280.70","        282.50","        279.16","    4741471","          1323647480.80","      81326","    1748354","         36.87"
"BIOCON","EQ","27-Mar-2020","        282.50","        284.00","        291.20","        272.00","        277.55","        277.70","        282.53","    3958414","          1118357560.65","      72157","    1664046","         42.04"
"BIOCON","EQ","30-Mar-2020","        277.70","        276.90","        280.60","        273.20","        274.00","        275.60","        277.42","    2551015","           707714264.70","      31674","     957639","         37.54"
"BIOCON","EQ","31-Mar-2020","        275.60","        278.00","        281.85","        268.10","        270.30","        270.55","        272.19","    3740173","          1018042221.70","      44255","    1442144","         38.56"
"BIOCON","EQ","01-Apr-2020","        270.55","        277.95","        285.70","        274.40","        278.15","        278.40","        279.20","    4724998","          1319213754.90","      65743","    1286581","         27.23"
"BIOCON","EQ","03-Apr-2020","        278.40","        278.10","        295.85","        277.90","        289.70","        290.95","        288.49","    6293405","          1815609687.90","     118393","    1629829","         25.90"
"BIOCON","EQ","07-Apr-2020","        290.95","        300.00","        320.00","        297.30","        318.95","        318.30","        312.00","    9742331","          3039564699.50","     130794","    3119881","         32.02"
"BIOCON","EQ","08-Apr-2020","        318.30","        322.40","        345.00","        315.00","        325.90","        327.40","        327.75","   14303728","          4688085054.10","     173213","    2237843","         15.65"
"BIOCON","EQ","09-Apr-2020","        327.40","        334.00","        342.95","        330.30","        333.00","        333.75","        334.77","    6297479","          2108195809.10","      98691","    1817661","         28.86"
"BIOCON","EQ","13-Apr-2020","        333.75","        335.95","        355.50","        331.60","        341.95","        340.55","        345.46","   13175876","          4551693460.50","     148518","    2753731","         20.90"
