"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"IPCALAB","EQ","02-Mar-2020","       1361.35","       1366.00","       1471.10","       1366.00","       1435.00","       1434.15","       1428.38","     423077","           604315209.30","      28852","     248682","         58.78"
"IPCALAB","EQ","03-Mar-2020","       1434.15","       1454.00","       1529.00","       1424.95","       1498.00","       1506.10","       1492.59","     532439","           794715422.15","      38526","     268483","         50.43"
"IPCALAB","EQ","04-Mar-2020","       1506.10","       1530.00","       1540.00","       1390.05","       1424.40","       1429.35","       1456.02","     551106","           802419440.25","      41618","     300720","         54.57"
"IPCALAB","EQ","05-Mar-2020","       1429.35","       1430.00","       1464.00","       1373.25","       1435.50","       1446.40","       1425.46","     341487","           486775469.90","      42726","     139278","         40.79"
"IPCALAB","EQ","06-Mar-2020","       1446.40","       1380.00","       1490.00","       1375.00","       1452.00","       1444.10","       1452.15","     234476","           340495362.60","      17523","      83641","         35.67"
"IPCALAB","EQ","09-Mar-2020","       1444.10","       1435.00","       1477.00","       1396.15","       1444.25","       1463.45","       1441.55","     237952","           343020063.95","      20655","     111816","         46.99"
"IPCALAB","EQ","11-Mar-2020","       1463.45","       1455.50","       1519.90","       1402.85","       1409.00","       1412.70","       1473.96","     422605","           622902033.95","      22986","     297478","         70.39"
"IPCALAB","EQ","12-Mar-2020","       1412.70","       1354.00","       1380.00","       1258.90","       1305.00","       1308.80","       1326.61","     447067","           593082350.25","      49215","     295718","         66.15"
"IPCALAB","EQ","13-Mar-2020","       1308.80","       1267.00","       1352.20","       1240.00","       1320.00","       1321.95","       1300.37","     361100","           469563711.20","      32919","     222632","         61.65"
"IPCALAB","EQ","16-Mar-2020","       1321.95","       1318.00","       1320.00","       1254.55","       1310.00","       1302.70","       1297.04","     313841","           407065783.25","      46583","     211167","         67.28"
"IPCALAB","EQ","17-Mar-2020","       1302.70","       1328.00","       1354.90","       1260.00","       1345.00","       1344.00","       1331.47","     665808","           886504779.00","      37193","     455162","         68.36"
"IPCALAB","EQ","18-Mar-2020","       1344.00","       1353.00","       1366.45","       1260.40","       1290.00","       1291.65","       1305.31","     287557","           375352047.75","      18376","     199310","         69.31"
