"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ALKEM","EQ","02-Mar-2020","       2625.50","       2645.00","       2664.45","       2562.75","       2629.00","       2600.20","       2612.38","     131561","           343686833.20","      18039","      87161","         66.25"
"ALKEM","EQ","03-Mar-2020","       2600.20","       2629.00","       2670.00","       2610.00","       2650.00","       2642.35","       2639.30","      55170","           145610097.00","       9860","      24835","         45.02"
"ALKEM","EQ","04-Mar-2020","       2642.35","       2655.00","       2668.00","       2545.85","       2550.00","       2549.75","       2603.33","      92578","           241011155.80","       9790","      58339","         63.02"
"ALKEM","EQ","05-Mar-2020","       2549.75","       2550.00","       2650.00","       2549.85","       2645.50","       2611.10","       2603.58","      54742","           142525247.70","       9547","      28271","         51.64"
"ALKEM","EQ","06-Mar-2020","       2611.10","       2551.00","       2650.00","       2551.00","       2647.50","       2614.00","       2600.34","      46133","           119961377.40","       8096","      28975","         62.81"
"ALKEM","EQ","09-Mar-2020","       2614.00","       2626.60","       2626.60","       2455.05","       2580.00","       2566.90","       2539.10","      55847","           141800889.00","       7925","      26572","         47.58"
"ALKEM","EQ","11-Mar-2020","       2566.90","       2580.00","       2635.00","       2550.00","       2575.10","       2590.95","       2588.63","     133143","           344658110.00","      23180","      79503","         59.71"
"ALKEM","EQ","12-Mar-2020","       2590.95","       2549.10","       2549.10","       2192.80","       2387.00","       2386.50","       2393.41","     246970","           591100037.90","      37687","     174178","         70.53"
"ALKEM","EQ","13-Mar-2020","       2386.50","       2202.00","       2617.40","       1911.05","       2480.00","       2413.85","       2419.12","     197498","           477771022.20","      27044","     102569","         51.93"
"ALKEM","EQ","16-Mar-2020","       2413.85","       2428.90","       2548.00","       2359.40","       2420.00","       2426.90","       2469.06","     126622","           312637657.95","      33884","      71693","         56.62"
"ALKEM","EQ","17-Mar-2020","       2426.90","       2430.00","       2532.55","       2282.85","       2338.00","       2326.05","       2462.37","      97828","           240889012.05","       8649","      70549","         72.12"
"ALKEM","EQ","18-Mar-2020","       2326.05","       2342.00","       2426.00","       2255.10","       2298.20","       2294.20","       2323.11","      71704","           166576248.50","      11719","      38753","         54.05"
"ALKEM","EQ","19-Mar-2020","       2294.20","       2250.00","       2266.90","       2102.60","       2195.00","       2177.85","       2220.31","      82486","           183144863.20","       9765","      52129","         63.20"
"ALKEM","EQ","20-Mar-2020","       2177.85","       2249.10","       2359.15","       2175.45","       2356.00","       2348.60","       2248.99","     122231","           274895874.00","      18535","      87529","         71.61"
"ALKEM","EQ","23-Mar-2020","       2348.60","       1881.30","       2348.00","       1881.30","       2330.00","       2269.65","       2238.21","      80723","           180674641.70","      16001","      57938","         71.77"
