"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CIPLA","EQ","02-Mar-2020","        402.10","        407.00","        411.25","        394.65","        405.00","        401.95","        406.44","    3460583","          1406523363.75","      82668","    1902720","         54.98"
"CIPLA","EQ","03-Mar-2020","        401.95","        402.00","        429.20","        402.00","        424.50","        425.30","        420.06","    5476676","          2300514977.00","      93117","    1464448","         26.74"
"CIPLA","EQ","04-Mar-2020","        425.30","        425.60","        449.80","        420.00","        445.85","        447.65","        439.56","    9297945","          4086987028.80","     123174","    2612536","         28.10"
"CIPLA","EQ","05-Mar-2020","        447.65","        447.85","        472.00","        437.45","        440.00","        440.60","        449.13","    9637431","          4328415093.50","     111026","    3194447","         33.15"
"CIPLA","EQ","06-Mar-2020","        440.60","        425.00","        438.15","        423.05","        431.20","        434.40","        432.51","    2916146","          1261268570.95","      50806","     958967","         32.88"
"CIPLA","EQ","09-Mar-2020","        434.40","        425.00","        432.65","        423.50","        425.00","        426.15","        427.71","    2986596","          1277406528.15","      44117","    1133461","         37.95"
"CIPLA","EQ","11-Mar-2020","        426.15","        425.00","        426.15","        410.20","        418.10","        417.10","        416.46","    5314548","          2213276171.60","     126683","    2598021","         48.89"
"CIPLA","EQ","12-Mar-2020","        417.10","        412.50","        412.50","        390.75","        395.25","        394.75","        396.70","    5636464","          2235998268.25","      94842","    2742733","         48.66"
"CIPLA","EQ","13-Mar-2020","        394.75","        388.00","        434.95","        355.30","        425.00","        425.55","        409.52","    6096909","          2496794731.05","     150719","    2914082","         47.80"
"CIPLA","EQ","16-Mar-2020","        425.55","        416.00","        423.90","        392.75","        396.00","        396.40","        407.52","    5394615","          2198420979.70","      89810","    2630380","         48.76"
"CIPLA","EQ","17-Mar-2020","        396.40","        397.00","        422.00","        390.75","        405.00","        401.75","        410.29","    2989674","          1226642212.60","      83402","     900293","         30.11"
"CIPLA","EQ","18-Mar-2020","        401.75","        411.80","        411.80","        381.70","        390.35","        386.00","        398.21","    4200582","          1672726649.75","     114086","    1879671","         44.75"
"CIPLA","EQ","19-Mar-2020","        386.00","        374.80","        390.75","        362.90","        374.75","        374.70","        376.81","    2926155","          1102602163.50","      85136","     949190","         32.44"
"CIPLA","EQ","20-Mar-2020","        374.70","        379.80","        399.80","        372.45","        385.20","        392.80","        391.32","    4718358","          1846385923.00","     138449","    2141257","         45.38"
"CIPLA","EQ","23-Mar-2020","        392.80","        370.00","        406.90","        370.00","        380.00","        375.25","        385.56","    5507004","          2123288368.10","     142970","    2179840","         39.58"
"CIPLA","EQ","24-Mar-2020","        375.25","        380.00","        409.75","        372.55","        379.50","        377.45","        391.39","    6652237","          2603600592.35","     167567","    2632218","         39.57"
"CIPLA","EQ","25-Mar-2020","        377.45","        378.00","        394.90","        374.00","        375.20","        376.45","        382.10","    6419109","          2452756641.05","     177940","    3135740","         48.85"
"CIPLA","EQ","26-Mar-2020","        376.45","        383.00","        394.70","        380.50","        390.00","        386.15","        386.90","    4291225","          1660261184.60","      96157","    1353543","         31.54"
"CIPLA","EQ","27-Mar-2020","        386.15","        393.00","        411.00","        391.95","        409.50","        407.65","        403.12","    6471292","          2608694470.25","     134530","    1883424","         29.10"
"CIPLA","EQ","30-Mar-2020","        407.65","        413.80","        438.70","        407.65","        435.00","        431.75","        421.81","    9021027","          3805120197.10","     235135","    2104985","         23.33"
"CIPLA","EQ","31-Mar-2020","        431.75","        446.00","        446.60","        420.00","        422.35","        422.85","        432.60","    9434756","          4081519674.35","     145428","    4095059","         43.40"
"CIPLA","EQ","01-Apr-2020","        422.85","        424.90","        430.90","        410.40","        413.55","        413.75","        419.85","    6329718","          2657544430.40","     114574","    2126931","         33.60"
"CIPLA","EQ","03-Apr-2020","        413.75","        425.00","        454.70","        416.25","        448.00","        449.20","        442.98","   17906777","          7932340266.20","     276736","    5394566","         30.13"
"CIPLA","EQ","07-Apr-2020","        449.20","        479.00","        513.40","        452.00","        492.00","        492.25","        487.21","   20843854","         10155335956.70","     340593","    4168507","         20.00"
"CIPLA","EQ","08-Apr-2020","        492.25","        496.95","        530.00","        490.00","        514.95","        512.75","        516.98","   19456194","         10058531580.45","     295878","    3249484","         16.70"
"CIPLA","EQ","09-Apr-2020","        512.75","        564.00","        610.00","        564.00","        580.00","        579.60","        582.73","   27207928","         15854975819.05","     389706","    5513520","         20.26"
"CIPLA","EQ","13-Apr-2020","        579.60","        605.00","        605.00","        583.00","        593.20","        592.85","        591.93","   15483866","          9165439971.80","     245354","    3508138","         22.66"
"CIPLA","EQ","15-Apr-2020","        592.85","        604.45","        614.00","        578.60","        595.85","        592.35","        601.45","   16213849","          9751835989.80","     315659","    4086606","         25.20"
"CIPLA","EQ","16-Apr-2020","        592.35","        590.00","        612.80","        582.00","        601.95","        600.45","        599.20","   12716392","          7619691909.55","     203613","    3328738","         26.18"
"CIPLA","EQ","17-Apr-2020","        600.45","        615.00","        615.00","        595.00","        596.00","        598.00","        602.80","    8304296","          5005793111.05","     155669","    1765823","         21.26"
"CIPLA","EQ","20-Apr-2020","        598.00","        598.00","        599.40","        580.00","        584.60","        585.40","        587.49","    5856240","          3440508754.45","     120517","    1353235","         23.11"
