"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"PFIZER","EQ","03-Mar-2021","       4653.70","       4651.70","       4685.00","       4583.50","       4650.00","       4645.05","       4631.81","      63428","           293786392.60","       6110","      31477","         49.63"
"PFIZER","EQ","04-Mar-2021","       4645.05","       4637.90","       4650.00","       4579.05","       4612.85","       4610.60","       4608.98","      41964","           193411034.00","       3977","      25726","         61.30"
"PFIZER","EQ","05-Mar-2021","       4610.60","       4620.15","       4645.40","       4588.05","       4643.00","       4634.75","       4619.08","      38709","           178799933.85","       4819","      22592","         58.36"
"PFIZER","EQ","08-Mar-2021","       4634.75","       4650.00","       4758.60","       4630.00","       4651.30","       4652.85","       4698.83","      95171","           447192483.30","      11682","      30691","         32.25"
"PFIZER","EQ","09-Mar-2021","       4652.85","       4670.00","       4706.85","       4622.70","       4670.00","       4663.85","       4640.76","      49450","           229485792.30","       4203","      37103","         75.03"
"PFIZER","EQ","10-Mar-2021","       4663.85","       4687.00","       4715.15","       4621.55","       4630.00","       4638.60","       4654.26","      53062","           246964248.50","       4890","      41451","         78.12"
"PFIZER","EQ","12-Mar-2021","       4638.60","       4700.00","       4770.00","       4646.45","       4663.00","       4651.85","       4703.75","      82689","           388948597.85","      10616","      32579","         39.40"
"PFIZER","EQ","15-Mar-2021","       4651.85","       4689.60","       4689.60","       4548.80","       4586.00","       4597.40","       4592.92","      46423","           213217332.65","       7008","      23211","         50.00"
"PFIZER","EQ","16-Mar-2021","       4597.40","       4600.00","       4652.20","       4550.15","       4624.00","       4611.40","       4618.53","      25066","           115768089.45","       3827","      13774","         54.95"
"PFIZER","EQ","17-Mar-2021","       4611.40","       4645.00","       4645.00","       4480.00","       4486.00","       4493.40","       4532.50","      41062","           186113654.00","       7853","      18109","         44.10"
"PFIZER","EQ","18-Mar-2021","       4493.40","       4500.00","       4520.00","       4415.00","       4460.00","       4439.30","       4468.16","      28592","           127753627.05","       3831","      12135","         42.44"
"PFIZER","EQ","19-Mar-2021","       4439.30","       4415.00","       4484.75","       4330.00","       4390.70","       4394.40","       4400.64","      60063","           264315527.35","       9285","      33919","         56.47"
"PFIZER","EQ","22-Mar-2021","       4394.40","       4395.00","       4434.20","       4376.30","       4428.00","       4413.65","       4401.37","      30877","           135901025.20","       3940","      13708","         44.40"
"PFIZER","EQ","23-Mar-2021","       4413.65","       4425.00","       4547.50","       4408.00","       4511.60","       4512.55","       4482.33","      51438","           230561875.10","       5886","      13587","         26.41"
"PFIZER","EQ","24-Mar-2021","       4512.55","       4510.00","       4575.00","       4444.00","       4486.00","       4469.45","       4507.91","      65138","           293636089.50","       8076","      16249","         24.95"
"PFIZER","EQ","25-Mar-2021","       4469.45","       4460.00","       4475.00","       4381.05","       4390.05","       4404.40","       4413.88","      42001","           185387482.80","       5678","      19861","         47.29"
"PFIZER","EQ","26-Mar-2021","       4404.40","       4426.85","       4439.65","       4360.00","       4368.85","       4369.85","       4381.18","      36819","           161310682.10","       5893","      23152","         62.88"
"PFIZER","EQ","30-Mar-2021","       4369.85","       4405.00","       4490.95","       4385.00","       4470.00","       4470.00","       4435.02","      36556","           162126588.80","       6688","      17591","         48.12"
"PFIZER","EQ","31-Mar-2021","       4470.00","       4480.00","       4535.00","       4441.20","       4510.05","       4524.90","       4495.41","      36680","           164891751.35","       4811","      18166","         49.53"
"PFIZER","EQ","01-Apr-2021","       4524.90","       4512.00","       4589.00","       4510.00","       4559.95","       4551.50","       4561.29","      80485","           367115038.10","      10420","      52786","         65.58"
"PFIZER","EQ","05-Apr-2021","       4551.50","       4575.00","       4630.00","       4553.55","       4599.00","       4601.85","       4589.12","      43024","           197442200.15","       6701","      12754","         29.64"
"PFIZER","EQ","06-Apr-2021","       4601.85","       4610.00","       4622.00","       4550.00","       4581.15","       4603.20","       4590.95","      24570","           112799563.20","       3702","       9140","         37.20"
"PFIZER","EQ","07-Apr-2021","       4603.20","       4610.00","       4663.00","       4587.10","       4622.00","       4624.80","       4620.32","      29815","           137754858.40","       3444","      16287","         54.63"
"PFIZER","EQ","08-Apr-2021","       4624.80","       4648.85","       4648.85","       4598.70","       4612.00","       4613.30","       4624.50","      21820","           100906568.85","       3115","       9611","         44.05"
"PFIZER","EQ","09-Apr-2021","       4613.30","       4572.00","       4832.95","       4572.00","       4830.00","       4802.05","       4739.41","     101020","           478775685.20","      11454","      33651","         33.31"
"PFIZER","EQ","12-Apr-2021","       4802.05","       4859.00","       4940.00","       4704.05","       4800.00","       4776.10","       4804.96","     198296","           952804416.35","      23027","      45331","         22.86"
"PFIZER","EQ","13-Apr-2021","       4776.10","       4796.90","       5150.00","       4737.00","       5080.00","       5081.95","       5024.04","     591239","          2970410298.70","      66721","      92689","         15.68"
"PFIZER","EQ","15-Apr-2021","       5081.95","       5075.00","       5199.00","       4976.00","       5110.00","       5135.20","       5105.12","     237773","          1213859047.35","      29651","      44550","         18.74"
"PFIZER","EQ","16-Apr-2021","       5135.20","       5135.00","       5292.00","       5110.00","       5225.00","       5218.55","       5222.70","     235724","          1231115660.30","      24873","      74474","         31.59"
"PFIZER","EQ","19-Apr-2021","       5218.55","       5228.00","       5399.00","       5130.00","       5322.00","       5329.00","       5327.14","     327621","          1745282363.15","      33042","      60031","         18.32"
"PFIZER","EQ","20-Apr-2021","       5329.00","       5397.95","       5609.00","       5392.30","       5496.00","       5492.35","       5515.17","     509034","          2807411393.35","      46591","     110777","         21.76"
"PFIZER","EQ","22-Apr-2021","       5492.35","       5600.00","       5680.00","       5171.00","       5226.00","       5221.55","       5419.88","     665735","          3608202128.80","      77642","     123713","         18.58"
"PFIZER","EQ","23-Apr-2021","       5221.55","       5226.00","       5370.00","       5130.00","       5195.00","       5175.70","       5215.89","     312786","          1631458327.45","      33887","      43335","         13.85"
"PFIZER","EQ","26-Apr-2021","       5175.70","       5227.00","       5240.00","       5110.50","       5171.00","       5150.95","       5165.37","     117616","           607530185.55","      14625","      23070","         19.61"
"PFIZER","EQ","27-Apr-2021","       5150.95","       5171.95","       5238.45","       5135.00","       5172.00","       5172.20","       5179.14","      80230","           415522219.65","      10364","      16559","         20.64"
"PFIZER","EQ","28-Apr-2021","       5172.20","       5190.00","       5209.00","       5135.00","       5148.10","       5142.75","       5155.01","      65325","           336750874.95","       8239","      20065","         30.72"
"PFIZER","EQ","29-Apr-2021","       5142.75","       5190.00","       5336.40","       5103.80","       5312.30","       5308.15","       5238.77","     207738","          1088291293.05","      23752","      52143","         25.10"
"PFIZER","EQ","30-Apr-2021","       5308.15","       5329.90","       5421.55","       5256.55","       5279.00","       5273.50","       5324.95","     164210","           874409232.95","      18933","      26778","         16.31"
"PFIZER","EQ","03-May-2021","       5273.50","       5290.00","       5399.00","       5212.00","       5312.00","       5307.25","       5328.77","     175119","           933169611.90","      20570","      33040","         18.87"
"PFIZER","EQ","04-May-2021","       5307.25","       5355.00","       5369.65","       5225.00","       5247.95","       5238.20","       5295.55","      76277","           403928726.45","       9783","      19375","         25.40"
"PFIZER","EQ","05-May-2021","       5238.20","       5280.15","       5494.70","       5260.60","       5447.00","       5448.55","       5426.97","     354078","          1921569014.50","      34779","      96753","         27.33"
"PFIZER","EQ","06-May-2021","       5448.55","       5392.00","       5690.00","       5265.10","       5315.00","       5326.65","       5332.66","     194982","          1039772445.95","      20151","      34100","         17.49"
"PFIZER","EQ","07-May-2021","       5326.65","       5330.00","       5400.00","       5311.85","       5317.15","       5338.65","       5353.43","      92355","           494415870.00","       9420","      19292","         20.89"
"PFIZER","EQ","10-May-2021","       5338.65","       5366.70","       5444.00","       5349.85","       5394.00","       5390.60","       5405.47","     109435","           591547774.10","      12103","      32426","         29.63"
"PFIZER","EQ","11-May-2021","       5390.60","       5390.60","       5494.90","       5390.60","       5395.00","       5403.90","       5434.05","     106452","           578465674.45","      11512","      21496","         20.19"
"PFIZER","EQ","12-May-2021","       5403.90","       5448.00","       5449.85","       5323.00","       5331.55","       5346.05","       5383.09","      71528","           385041825.00","       8324","      17288","         24.17"
"PFIZER","EQ","14-May-2021","       5346.05","       5350.00","       5393.40","       5252.35","       5293.80","       5275.90","       5318.40","      57246","           304457164.80","       6601","      17705","         30.93"
"PFIZER","EQ","17-May-2021","       5275.90","       5329.00","       5347.75","       5176.20","       5216.25","       5217.85","       5240.52","     107296","           562287163.80","      11605","      24759","         23.08"
"PFIZER","EQ","18-May-2021","       5217.85","       5233.85","       5277.00","       5195.05","       5258.00","       5250.50","       5244.96","      60009","           314744607.80","       7325","      10278","         17.13"
"PFIZER","EQ","19-May-2021","       5250.50","       5274.90","       5299.05","       5242.40","       5258.00","       5256.70","       5270.09","      41753","           220042114.80","       6111","       9561","         22.90"
"PFIZER","EQ","20-May-2021","       5256.70","       5259.00","       5296.70","       5230.00","       5252.00","       5244.80","       5256.44","      42802","           224986089.75","       7260","      12306","         28.75"
"PFIZER","EQ","21-May-2021","       5244.80","       5252.10","       5280.30","       5223.05","       5235.00","       5233.35","       5240.03","      31037","           162634884.85","       4223","      10473","         33.74"
"PFIZER","EQ","24-May-2021","       5233.35","       5233.00","       5265.20","       5222.00","       5238.80","       5242.70","       5244.75","      40883","           214420929.35","       4682","      11189","         27.37"
"PFIZER","EQ","25-May-2021","       5242.70","       5255.00","       5389.95","       5234.55","       5256.00","       5252.35","       5301.31","     116369","           616908315.50","      13021","      25490","         21.90"
"PFIZER","EQ","26-May-2021","       5252.35","       5314.00","       5320.00","       5248.10","       5275.00","       5267.80","       5282.44","      71941","           380024135.60","       7584","      21191","         29.46"
"PFIZER","EQ","27-May-2021","       5267.80","       5220.00","       5250.00","       5111.00","       5150.00","       5132.60","       5169.37","     149259","           771575616.45","      18293","      50350","         33.73"
"PFIZER","EQ","28-May-2021","       5132.60","       5165.00","       5189.00","       5125.00","       5130.00","       5131.35","       5142.38","      53391","           274556685.75","       6425","      19246","         36.05"
"PFIZER","EQ","31-May-2021","       5131.35","       5160.00","       5165.00","       5089.00","       5132.00","       5136.05","       5127.41","      56016","           287217187.90","       9249","      16671","         29.76"
"PFIZER","EQ","01-Jun-2021","       5136.05","       5150.00","       5168.10","       5120.00","       5123.00","       5124.50","       5138.41","      23850","           122551054.95","       3897","       8766","         36.75"
"PFIZER","EQ","02-Jun-2021","       5124.50","       5123.00","       5219.00","       5123.00","       5175.00","       5176.15","       5178.01","      95026","           492045105.80","      11174","      20453","         21.52"
"PFIZER","EQ","03-Jun-2021","       5176.15","       5220.00","       5238.60","       5162.25","       5195.00","       5196.40","       5202.29","      33072","           172049971.60","       5257","      12449","         37.64"
